person_id,last_name,first_name,second_name,declaration_year,source_type,source_link,index,point_title,declarer,no_data,numeric_value,unit_of_measures,family_member,transport_mark,transport_model,transport_description,transport_year,purchase_cost,unit_of_measures_purchase,rent_cost,unit_of_measures_rent,foreign_income_country,foreign_income_currency,foreign_currency_number,block,additional,chapter_num,chapter_name
217,Ланьо,Михайло,Іванович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/15756/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,156994,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
26301,Луценко,Юрій,Віталійович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/4132/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,18869.9,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
22824,Гаврилюк,Михайло,Віталійович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18070/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,30508.62,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
20427,Юринець,Оксана,Василівна,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18149/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,68526.3,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
366,Соболєв,Сергій,Владиславович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/386/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,173410,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
24866,Скорик,Микола,Леонідович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18033/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,29843.33,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
25916,Скрипник,Олексій,Олексійович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18004/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,1319535.9,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
145,Іванчук,Андрій,Володимирович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/15654/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,168389,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
50,Бублик,Юрій,Васильович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/15802/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,174700,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
20061,Мосійчук,Ігор,Володимирович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18045/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,6719.9,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
228,Луценко,Ірина,Степанівна,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/15647/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,188637.14,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
24616,Вітко,Артем,Леонідович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18043/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,96719,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
26327,Грановський,Олександр,Михайлович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/17995/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,19595,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
1861,Колганова,Олена,Валеріївна,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/17414/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,120866.05,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
25029,Тимчук,Дмитро,Борисович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/17953/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,6454.29,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
25920,Кишкар,Павло,Миколайович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18006/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,103000,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
203,Кулініч,Олег,Іванович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/15804/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,172009,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
19506,Матейченко,Костянтин,Володимирович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/17953/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,55283,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
295,Павелко,Андрій,Васильович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/15651/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,173924,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
77,Гіршфельд,Анатолій,Мусійович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/5606/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,159012,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
23279,Мусій,Олег,Степанович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/16517/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,110435.5,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
25933,Опанасенко,Олександр,Валерійович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18019/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,66192.64,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
200,Кужель,Олександра,Володимирівна,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/735/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,181395.99,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
22288,Недава,Олег,Анатолійович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18122/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,596269,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
26676,Івченко,Вадим,Євгенович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18055/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,156039,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
20,Бандуров,Володимир,Володимирович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/15761/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,165440.45,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
22195,Солод,Юрій,Васильович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18135/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,13102,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
18540,Горбунов,Олександр,Володимирович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/17962/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,20049,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
265,Міщенко,Сергій,Григорович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/8827/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,170422.1,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
64,Вознюк,Юрій,Володимирович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/15807/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,164485,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
24311,Куліч,Валерій,Петрович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18160/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,57371.25,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
21629,Силантьєв,Денис,Олегович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18047/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,38.96,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
20209,Лінько,Дмитро,Володимирович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18052/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,49527,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
111,Дирів,Анатолій,Борисович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/15767/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,174331.53,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
24108,Мельник,Сергій,Іванович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18161/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,122112,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
26326,Бакуменко,Олександр,Борисович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/17994/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,273159,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
1058,Бойко,Юрій,Анатолійович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/11094/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,62500,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
23207,Подоляк,Ірина,Ігорівна,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18127/2014,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",декларант,,82571,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
17018,Королевська,Наталія,Юріївна,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/8693/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,13102,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
26322,Насіров,Роман,Михайлович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/17666/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,25861.28,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
26303,Гройсман,Володимир,Борисович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/17973/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,6633,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
16494,Довбенко,Михайло,Володимирович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/6201/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,45208,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
77,Гіршфельд,Анатолій,Мусійович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/5606/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,252848,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
228,Луценко,Ірина,Степанівна,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/15647/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,77683.45,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
25939,Підлісецький,Лев,Теофілович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18025/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,9681.01,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
25039,Кадикало,Микола,Олегович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/16618/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,163815.14,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
265,Міщенко,Сергій,Григорович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/8827/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,16985,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
4,Агафонова,Наталія,Володимирівна,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/15669/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,11294,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
24108,Мельник,Сергій,Іванович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18161/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,170933,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
407,Хміль,Михайло,Михайлович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/15785/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,44684,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
25933,Опанасенко,Олександр,Валерійович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18019/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,42000,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
152,Іоффе,Юлій,Якович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/793/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,583176,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
1861,Колганова,Олена,Валеріївна,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/17414/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,204405.67,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
20,Бандуров,Володимир,Володимирович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/15761/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,25000,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
25926,Соболєв,Єгор,Вікторович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18012/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,329465,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
22288,Недава,Олег,Анатолійович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18122/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,12425,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
25029,Тимчук,Дмитро,Борисович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/17953/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,43200,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
1058,Бойко,Юрій,Анатолійович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/11094/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,666358,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
26301,Луценко,Юрій,Віталійович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/4132/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,247450.69,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
24616,Вітко,Артем,Леонідович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18043/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,17500,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
366,Соболєв,Сергій,Владиславович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/386/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,41360,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
25916,Скрипник,Олексій,Олексійович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18004/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,26202.66,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
23730,Дехтярчук,Олександр,Володимирович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/6130/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,39765.27,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
26326,Бакуменко,Олександр,Борисович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/17994/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,45041,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
20427,Юринець,Оксана,Василівна,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18149/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,23468.93,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
217,Ланьо,Михайло,Іванович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/15756/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,272575,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
25037,Войцеховська,Світлана,Михайлівна,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/11596/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,219231,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
24311,Куліч,Валерій,Петрович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18160/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,22582.7,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
22195,Солод,Юрій,Васильович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18135/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,52508,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
20376,Курило,Віталій,Семенович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/8803/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,43967,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
23,Безбах,Яків,Якович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/15734/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,53504,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
24866,Скорик,Микола,Леонідович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18033/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,11470.23,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
18439,Кожем’якін,Андрій,Анатолійович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/8786/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,27693,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
30,Біловол,Олександр,Миколайович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/3471/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,63661,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
24371,Дмитренко,Олег,Миколайович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18084/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,16792,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
25920,Кишкар,Павло,Миколайович,2014,сайт ВРУ,http://gapp.rada.gov.ua/declview/Home/Main/18006/2014,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7,8)",сім'я,,38400,грн,,,,,,,,,,,,,,,,Розділ II. Відомості про доходи
